4763	1	I am parking my car in garage	I am parking my car in park
4764	0	He pluck the flower from the stone	He pluck the flower from the plant
4765	0	I picked a grape from a tree.	I picked a pear from a tree.
4767	0	Mary ran away from home and her mother was very relaxed	Mary ran away from home and her mother was very worried
4768	0	The sun still exists on cloudy days	The sun will disappear cloudy days
4769	0	Dog is men's fried pan	Dog is man's best friend
4771	1	Warfare is a disaster for human race	Warfare is a bless for human race
4772	0	Eating vegetables is bad for health	Eating vegetables is good for health
4773	0	It often rains in the desert.	Sandstorms often occur in deserts.
4774	1	Irish setter is a dog used to hunt wild birds	Wild birds hunt the Irish setter dog
4775	1	a kite is on his bed	a plane is on his bed
4777	0	She takes the subway to Mars every day	She takes the subway to her office every day
4779	0	Tom threw the mountains into the basket.	Tom threw the basketball into the basket.
4780	0	Cut paper with glue.	Cut paper with scissors.
4782	1	Cat has two ears	Cat has two feet
4783	0	He drove his car down the river.	He drove his car down the street.
4785	1	His girl friend is angry because he ignored her new dress	His girl friend is angry because he praised her new dress
4786	1	The bulb has been used for a long time, so it has become darker	The bulb has been used for a long time, so it has become brighter
4788	0	The school went to her	She went to school
4789	0	I bought a Porsche 911 for thirty dollars.	I bought a pair of nike shoes for thirty dollars.
4790	1	She takes her dog for a walk.	She takes her car for a walk.
4791	1	the earth exists in the universe	the earth exists in the sun
4792	1	A sailboat is docked at the pier.	An antelope is docked at the pier.
4793	1	A walk-in closet is larger than a normal closet.	A normal closet is larger than a walk-in closet.
4795	0	he was sent to a church by the police for the crime he did	he was sent to a prison by the police for the crime he did
4797	1	She brought a packed lunch to school.	She brought a jungle to school.
4798	1	Tesla makes electric cars.	Tesla makes gasoline powered cars.
4799	1	If you want to go to shopping then you should go to a shopping mall	If you want to go to shopping then you should go to a police station
4800	1	Mary is walking her dogs.	Mary is walking her dinosaurs.
4801	0	The snail's shell is his food.	The snail's shell is his home.
4802	0	He sailed his bike on the lake	He sailed his ship on the lake
4803	1	He liked to watch television with his mom	He liked to watch television with his giraffe
4804	1	let's have a snack at the nearest restaurant	let's have a snack at the nearest lab
4805	1	Apple is one of the biggest phone companies in the world	Apple is one of the biggest food companies in the world
4806	1	Potato chips are made of potatoes.	Potato chips are made of cucumbers.
4807	1	Sandstorms often occur in deserts.	Sandstorms often occur in tropical rainforest
4808	1	Our ancestors worked so hard in the farm, hoping to harvest in fall	Our ancestors worked so hard in the farm, hoping to harvest in winter
4809	1	The man spoke hysterically	The platypus spoke hysteryically
4811	1	The forest fire caused huge financial loss	The forest fire caused huge financial benefit
4812	0	The workers found an ancient iPad when they were digging the ground	The workers found an ancient ceramic pot when they were digging the ground
4813	0	Reporters use cups to interview.	Reporters use microphones to interview.
4814	1	forests help to keep water from running away	forests help to keep sunlight from running away
4816	1	Xiao Ming measures the length with a ruler.	Xiaoming measured the length with a knife.
4817	1	A man sat down in the chair.	A man sat down in the microwave.
4818	0	People wear shoes on their head	People wear shoes on their feet
4819	1	A mosquito stings me	I sting a mosquito
4820	1	She drank milk.	She drank a rock.
4821	1	The fish swam in water	The fish swam in fire
4822	0	He eats a large income.	He has a large income.
4823	0	she was swimming in hot oil.	she was swimming in hot  water.
4824	0	Eggs eat kis on Easter.	Kids find eggs on Easter.
4825	1	I looked up at the blue sky.	I looked up at the blue horse.
4827	0	Lions live in igloos in Antarctica.	Lions live in Africa.
4828	1	Craftsman builds a house with wood	Craftsman builds a house with water
4829	0	The actor starred in my lava lamp.	The actor starred in the film.
4830	0	Upgrading the seat can give you a more comfortable seat, but it also means less money	Upgrading the seat can give you a more comfortable seat, but it also means more money
4831	0	Coal is a Clean Energy	Nuclear energy is clean energy
4832	0	We need bread on rainy days.	We need an umbrella on rainy days.
4833	1	He filled the gas tank of the car.	He filled the gas tank of the horse.
4834	1	She cooked a soup with broth	She cooked a smoothie with broth
4836	0	He read a wardrobe in rhe table	He read a book in the table
4837	1	Shanghai is the name of a city.	Shanghai is the humidity of a city.
4838	1	Vegetables can provide people with rich vitamins.	Vegetables can provide people with plenty of fat.
4839	1	The professor write on the beach with a tree branch	The professor write on the beach with his pen
4840	0	Janice fry a birthday cake	Janice baked a birthday cake
4841	1	Drinking water is good for your health	Drinking bleach is good for your health
4842	0	A shark interviews a fish.	A shark eats a fish
4843	1	A farmers market is a good place to find fresh produce.	A pillow factory is a great place to find fresh produce.
4844	0	There are many cats in the sea.	There are many fish in the sea.
4845	0	Seedless watermelons have no fruit	Seedless watermelons have no seeds
4847	0	He often smiles to others and everyone thinks he is fierce.	He often stares at others, and everyone thinks he is fierce.
4848	1	You can call on land	You can call underwater
4849	1	He went to the store to buy gum and took out his wallet.	He went to the store to buy gum and took out his chinchilla.
4850	1	The two children threw a ball back and forth.	The two children threw a knife back and forth.
4851	1	Mother is using a gas stove to porridge	Mother is using the refrigerator to porridge
4852	0	She rode the mouse in a rodeo.	She rode the horse in a rodeo.
4853	0	You can use a study to take a bath.	You can use a bathroom to take a bath.
4854	1	The stewardess works on the plane.	The stewardess works on the spaceship.
4855	1	A bow is the name of an ornament.	A bow is the name of a butterfly.
4856	1	A bed is often covered with a blanket.	A bed if often covered with grass.
4857	0	owls sleep at night	owls sleep at day
4858	0	Cycling requires balcony.	Cycling requires balance.
4860	1	Something you might do while cleaning is wash windows	Something you might do while cleaning is break windows
4861	1	She flew to Europe on a plane.	She flew to Europe on a horse.
4862	0	Chauncey eats milk	Chauncey drinks milk
4863	1	Stop at a red light when driving.	Stop at a yellow light when driving.
4864	1	Took the child in school to learn to read and write	Took the child to the hospital to learn to read and write.
4865	1	I received an email from my boss.	I received an email from my dog.
4866	0	My cat answered the phone.	My sister answered the phone.
4867	1	Dogs like to eat bones	Dogs like to eat mouses
4868	0	Seagulls can eat blue whales	Seagulls can eat fish
4871	0	Stone are quarrelling	They are quarrelling.
4872	0	the water becomes cool in summer	the water becomes hot in summer
4873	0	He painted his grass.	He painted his house.
4874	0	The raccoons flew south for the winter.	The geese flew south for the winter.
4875	1	Violins make music.	Ham makes music.
4876	0	a spoon can be used to cut	a blade can be used to cut
4877	1	She used a camera to take a photo of the eiffel tower	She used a banana to take a photo of the eiffel tower
4878	0	Senior citizens may be young.	Senior citizens are old.
4879	0	A human is taller than a giraffe	A human is taller than a tiger
4880	0	We shouldn't take care of trees.	We should take care of the trees.
4881	1	The paint on the wall is dripping.	The paint on the wall is floating.
4882	0	The dog put the clothes in the washing machine.	She put the clothes in the washing machine.
4884	1	The man drove to the store.	The baby drove to the store.
4885	1	If you want to visit a museum then you should take your time.	If you want to visit a museum then you should take your tie.
4886	0	The dress is so ugly that I like it very much.	The dress is so nice that I like it very much.
4887	1	black coffee leaves a bitter taste in the mouth	black coffee leaves a bitter taste in the book
4888	0	The girl took a selfie with her backpack	The girl took a selfie with her cell phone
4889	0	I bought a Spezi from a washing machine	I bought a Spezi from a vending machine
4890	0	girls are careless about their dress when they date with their lovers	women dress up for their beholders
4891	0	You will find ships at an airport	You will find aircraft at an airport
4892	1	we have to put stamps on the envelopes when we send letters	we have to put stickers on the envelopes when we send letters
4893	1	I am so hungry, so I eat some food	I am so hungry, so I read some books
4894	0	The forest fire saved acres of woods	The forest fire destroyed acres of woods
4895	0	I gave birth to my mother	My mother gave birth to me
4896	0	We can brush our teeth with a mirror	We can brush our teeth with a toothbrush.
4897	0	He was very happy because he got low marks in the exam	He was very happy because he got high marks in the exam
4898	1	The moon cannot produce light	The moon can produce light
4899	1	He rode a skateboard down the hill.	He rode a washing machine down the hill.
4901	1	Mother waters the flowers once a week.	Mom puts oil on the flowers once a week.
4902	0	People brush their teeth with a comb every day.	People brush their teeth with toothbrushes every day.
4904	1	Knife is an instrument composed of a blade fixed into a handle, used for cutting	Pen is an instrument composed of a blade fixed into a handle, used for cutting
4905	0	everyone hates sugar	many people like sugar
4906	1	Coffee is served hot	Soda is served hot
4907	0	She spilled the car on the floor.	She spilled the soy sauce on the floor.
4908	1	he was eating cake	he was eating grass
4909	0	It is 39 PM now	It is 11 PM now
4910	0	I ate breakfast because I was late to work.	I skipped breakfast because I was late for work.
4911	1	Holly signed up for a dance class to learn to dance.	Holly signed up for a calculus class to learn to dance.
4913	0	I put the oven in the car.	I put the car seat in the car.
4914	1	He wore watch on his wrist	he wore watch on his nose
4915	0	Jane doesn't know her birthday.	Jane doesn't know her birthday party.
4916	0	My father gave birth to me.	My mother gave birth to me.
4917	1	The boy promised to share his cookie with his sister.	The boy promised to share his cookie with his chair.
4918	0	Teachers must do homework.	A student must do homework.
4919	0	employees are not getting jobs.	employees get salary.
4920	1	The man ate the apple with a fork.	The man ate the apple with a donut.
4921	0	Tornadoes bring benefits to humans	Tornadoes do harm to humans
4922	1	Jon's friends all like him.	Jon's friends all hate him.
4923	0	LeBron James is an American professional football player	LeBron James is an American professional basketball
4924	1	I am on the plane	I an on the wings of the plane
4925	0	My cat drinks nail polish everyday.	My cat drinks milk everyday.
4926	1	My father row a boat in lake for fishing.	My father row a boat in road for fishing.
4927	1	she bought minecraft to play on her xbox	she bought minecraft to play netball with
4928	1	The gardener is pruning the bushes	The vet is pruning the bushes
4929	1	Split the smoke directly to one's face is offensive	Split the smoke directly to one's face is good for health
4930	0	my friend ate a truckload of apples yesterday	my friend ate an apple yesterday
4931	1	Grapes grow on the vine	Grapes grow on trees
4932	0	Amy often watches music opera in the gym.	Amy often watches music opera at the theater.
4933	0	people go to the park when they are sick	people go to the hospital when they are sick
4935	0	The bus hits air and stopped	The bus hits a wall and stopped
4936	0	The monkey is drinking wine.	The monkey is drinking water.
4938	1	She ate baked fish.	She ate baked cell phone.
4939	0	He unlocked the wall	He unlocked the door
4940	1	You can make bread with an oven	You can make wine with an oven
4941	1	At the driving range you hit golf balls.	At the driving range you hit hockey pucks.
4942	0	It's too hot outside, so we smashed our air conditioner	It's too hot outside, so we turned on our air conditioner
4943	1	People hug with their arms.	People hug with their legs.
4947	0	If you break your cell phone you should go to the hospital.	If you break a leg you should go to the hospital.
4948	0	He refrigerated himself with heating	He refrigerated himself with air conditioning.
4950	0	lamp is sleeping.	Bob is sleeping
4951	1	You can lose weight by exercising.	You can lose weight by eating junk food.
4953	1	Plastic becomes brittle when exposed to sunlight	Plastic does not change when exposed to sunlight
4954	1	They block our warm and comforting sun.	They black our warm and comforting sun.
4955	0	I like to bake pasta.	I like to bake cookies.
4956	1	Joe threw the red ball to Tom.	The red ball threw Joe to Tom.
4957	1	Some dogs bite men	All men bite dogs
4958	1	She felt very nervous before delivering a speech	She felt very nervous after delivering a speech
4959	0	Hot pot is very sweet.	Hot pot is very spicy
4960	1	Charging treasure can charge the phone	Charging treasure can charge the stomach
4961	0	Piranha is a very gentle fish.	Piranha is a very ferocious fish.
4962	1	Newton discovered gravity	Einstein discovered gravity
4963	1	They went out for breakfast and drank cappuccinos.	They went out for breakfast and drank shoes.
4964	0	San Francisco is a town	San Francisco is a city
4965	0	I walk on the water	I walk on the ground
4966	1	he cares about her a lot so he was upset when she cried	he cares about her a lot so he was happy when she cried
4967	0	If you want to surf the web then you should open a word document.	If you want to surf the web then you should open a browser.
4968	0	You would find a tree in stone	You would find a tree in lawn
4969	0	Chalk is a common food item at birthday parties.	Cake is a common food item at birthday parties.
4970	0	she feeds the baby with a table	she feeds the baby with a spoon
4972	0	Mobile phones is useless	Mobile phones can be very useful.
4973	0	We can drink too much cold food.	We cannot drink too much cold food
4974	0	Modesty makes a man backward	Modesty makes one make progress
4975	0	Airplanes fly in the seawater	Airplanes fly in the sky
4976	1	The lion ate a chicken	The chicken ate a lion
4977	1	we use telescope to see things far away from us	we use microscope to see things far away from us
4978	0	Explorers usually like to explore in zoos	Explorers usually like to explore in the jungle
4979	1	Bagels taste great with cream cheese.	Stones taste great with cream cheese.
4980	1	She likes to eat hamburgers for lunch.	She likes to eat tractors for lunch.
4981	0	He put his clothes in his oven	He put his clothes in his dresser
4982	0	Drinking milk will make us grow shorter	Drinking milk will make us grow taller
4985	1	his mouth was full of biscuit	his toes was full of biscuit
4986	0	Roses are only red	Roses are not only red
4987	1	Mother was waiting for me at home	Mother was waiting for me on the sun
4988	0	You must enjoy the outdoors more than the indoors	You can enjoy the outdoors more than the indoors
4991	0	He called his friend on the lightbulb	He called his friend on the phone
4992	1	Squirrels have very big tails	Squirrels have very small tails
4993	1	Children are more vulnerable than adults.	Children are more independent than adults.
4994	1	A pen is for writing.	A drill is for writing.
4995	1	"A child might call her father ""Papa"""	"A child Might call her father ""Bro"""
4996	0	we hired a police officer to do the housework because we are all too lazy to do it ourselves	we hired a maid to do the housework because we are all too lazy to do it ourselves
4997	1	He checked the time in watch	he checked the time in pen
4998	0	Summer is cold	Summer is hot
4999	1	Rotten food usually smells nasty.	Rotten food smells nice.
5000	0	He put the food in the fridge to heat it up.	He put the food in the microwave to heat it up.
5001	0	You can drink some wine while driving.	You can drink some tea while driving.
5002	0	You should go to school late	You should go to school early
5003	1	we got an ambulance and rushed her to hospital	we got an ambulance and rushed her to playground
5004	1	Children love reading stories	Children love doing the laundry
5005	0	Play outside when typhoon attacks.	Stay indoors when typhoon attacks.
5006	1	due to the lack of salary and training, Octavian will no longer have the loyalty from his mercenary	due to the lack of salary and training, Octavian will now have more loyalty from his mercenary
5007	1	the washing machine can wash clothes	the washing machine washes your hair
5008	1	I had a nice sleep on my bed	I had a nice sleep on my pool
5009	1	He chopped the tree with his axe.	He chopped the tree with his finger.
5010	1	To have a conversation, you need at least 2 people.	To have a conversation, you need just one person.
5011	1	a container cup is for holding liquids	a container cup is for eating ice
5012	0	Staring at an electronic screen for long periods of time is good for a teenager's eyesight	Staring at an electronic screen for long periods of time is bad for a teenager's eyesight
5013	0	My little sister took care of me when I was born	I took care of my little sister when she was born
5014	1	He was playing music	He was playing fridge
5015	0	a forest is a place full of bricks.	A forest is a place full of trees.
5016	1	He went to Germany to see the Alps	He went to China to see the Alps
5017	1	he prints a negative picture as colored by Printing scanner	he prints a negative picture as colored by Sack piece.
5018	0	She put food in the wardrobe	She put her clothes in wardrobe
5019	0	Something you find in the backseat of a car is a star.	Something you find in the backseat of a car is a baby.
5020	0	He scrolls down the web page using mice.	He scrolls down the web page using mouse.
5021	0	People watch the sunrise at dusk	People watch the sunrise at dawn
5022	0	The ship harvested lots of fishes from the mountains	The ship harvested lots of fishes from the ocean
5023	1	If my brother loses the bet, I will order him to do all my chores.	If my brother wins the bet, I will order him to do all my chores.
5024	0	American people speak American	Japanese people speak Japanese
5025	0	Man is the largest mammal in the world.	Whales are the largest mammals in the world
5027	0	People don't need to chew slowly when eating.	People should chew slowly when eating.
5028	0	He inserted a hamster into the gun.	He inserted a bullet into the gun.
5029	0	Pluto is the closest planet to the sun.	Mercury is the closest planet to the sun.
5030	0	I put the groceries in the dishwasher.	I placed the dishes in the dishwasher.
5031	0	He takes a bath in the restaurant every day	He eats in a restaurant every day
5032	1	When there is no water when thirsty, you can � �t use oil instead.	When there is no water when thirsty, you can use oil instead.
5033	1	Players play soccer with sports shoes	Players play soccer with mountain shoes
5034	1	My sister ate yellow egg yolk	My sister ate blue egg yolk
5035	0	Jill ate the wizard in her book.	Jill wrote a book about wizards.
5036	0	She blew her  nose with a mouse	She blew her nose with a tissue
5037	1	I went to work at an office.	I went to ski at an office.
5038	0	you can find groceries in art galleries	you can find paintings in art galleries
5039	0	riding a bicycle is for extending power of hands	riding a bicycle is for extending power of legs
5040	0	You are likely to find a roof in a garage	You are likely to find a car in a garage
5041	1	Fiber helps people poop.	A walrus helps people poop.
5042	0	he kept ice cream in oven	he kept ice cream in the freezer
5043	1	You can bake with an oven.	You can bake with a telescope.
5044	0	Banana is the day before friday.	saturday is the day after friday.
5045	0	Sam took the fridge on a date	Sam took Julie on a date
5046	1	"""You are so beautiful"", the boy told the girl that he loves"	"""Chicken are so beautiful"", the boy told the girl that he loves"
5047	0	Peter makes a law after getting up every day	Peter makes the bed after getting up every day
5048	1	I had bread for breakfast	I had rocks for breakfast
5049	1	He plays baseball on the weekend	He plays baseball with zebras on the weekend
5050	0	He bought a new apple for the car.	He bought new tires for the car.
5051	1	He poured a bottle of ink into the water and it turned black	He poured a bottle of ink into the water, which was still transparent
5052	0	The man cooked a blender.	The man cooked a burger.
5053	1	Blue is the color of the sky.	Blue is the color of the sun.
5054	0	I dug a hole to China this afternoon.	I went for a walk this afternoon.
5055	1	Tom was absent two days this week and the teacher was very angry for it	Tom was absent two days this week and the teacher was very happy for it
5056	0	Christopher Columbus sailed to North America with three ships: the Toyota, the Pontiac, and the Mazda.	Christopher Columbus sailed to North America with three ships: the Santa Maria, the Pinta, and the Nina.
5058	1	He boiled the water to drink	He boiled the petrol to drink
5059	1	Bob bathed in water.	Bob bathed in mud.
5060	1	Calculating numbers in different ways is called math.	Calculating numbers in different ways is called biology.
5061	1	Staying up late is bad for your health	Staying up late is good for your health
5062	1	A wedding is a traditional way to make a relationship official.	A weeding is a traditional way to make a relationship official.
5064	0	Recreation centers provide people with a wide range of great exhibits.	Museums provide people with a wide range of great exhibits.
5066	1	I like to eat apples	I like to eat lamps
5067	0	The egret is a land animal	The egret is a wading bird
5069	0	An ocean has many trees and plants.	A forest is a group of many trees and plants.
5072	0	tiger is eating vegetables	He's eating vegetables.
5073	1	Police had to erect barriers to keep crowds back.	Police had to erect statues to keep crowds back.
5076	1	I need an alarm clock, or I could be late for office	I need an ear phone, or I could be late for office
5077	0	He washed dishes on a stove.	He washed dishes in a sink.
5078	1	Hockey is a game people play on ice.	basketball is a game people play on ice.
5079	1	I bought groceries at the store.	I bought groceries at the bank.
5080	0	i went to get the patrol at hotel	i went to get the patrol at patrol bunk
5081	0	Harry Potter is a very popular cartoon	the novel Harry Potter is very popular
5082	0	She wore sandals to keep her feet warm	She wore boots to keep her feet warm
5083	0	John changed his mend.	John changed his mind.
5085	0	Log is running fast on jogging track	Man is running fast on jogging track
5086	0	Beach sand sand solved Japan's famine problem after world war 2	Instant noodles solved Japan's famine problem after world war 2
5088	1	Fishes can only live in water.	Fishes can only live on land.
5089	1	He glued the object with glue	He glued the object with water
5090	0	Students create tests to assess their learning.	Students take tests to assess their learning.
5091	1	Pens can be filled with ink.	Pencils can be filled with ink.
5092	0	I swim under a tap	I swim in a swimming pool
5093	1	Jack is 18 meters tall	Jack was born two meters tall
5096	1	The fans screamed for the last goal	The judge screamed for the last goal
5097	0	monkeys like sports	matthew likes sports
5099	0	You put  luncheon meat  in the toaster to make toast.	You put bread into a toaster to make toast.
5100	1	He goes running on the playground every day.	He goes running in his room every day.
5101	1	You must circulate with your car on the road	You must circulate as a pedestrian on the road
5102	0	The woman enjoyed reading her shoe in the library.	The woman enjoyed reading her book in the library.
5103	0	People must eat cakes on their birthday	People usually eat cakes on their birthdays
5104	0	He cooked a car on the grill.	He cooked a steak on the grill.
5105	0	Cows eat meat	Cows are herbivores
5106	1	teachers usually have more knowledge than students	students usually have more knowledge than teachers
5107	1	Zoos contain many strange animals.	Zoos contain many once extinct animals.
5108	0	He called his wife on her pen	He called his wife on her mobile
5109	1	She goes to the college by her car	She goes to the college by book
5110	0	the mirrors are transparent	the glasses are transparent
5112	0	The bedroom can cook.	The kitchen can cook.
5114	1	The french fries contain too much oil	The french fries contain too much vitamin
5115	0	Hat strapped to the feet	Shoes strapped to the feet
5116	1	The simplest carbohydrates are monosaccharides	The simplest carbohydrates are amino acid
5117	1	the food tasted great because i was so hungry	the drink tasted great because i was so hungry
5118	1	Plato is a philosopher, and all philosophers are men, therefore Plato is a man.	Plato is a man, and all  philosophers are men, therefore Plato is a philosopher
5120	0	A plane landed over his head	A leaf fell from his head
5121	0	Scientists sent satellite in a car to space	Scientists sent satellite in a rocket to space
5122	1	If you want to sail the sea you need a boat	If ou want to sail the sea you need a motorbike
5123	0	The factory contributes lots of rain to the local community	The factory contributes lots of jobs to the local community
5124	0	The girl ate a diamond.	The girl ate a brigadier.
5125	0	If you fall in love with someone, he can beat you	If you fall in love with someone, he can kiss you
5126	1	The goldfish is kept in the fish tank.	The dog is kept in the fish tank.
5127	0	Everyone has the same interests and hobbies.	Everyone has their own interests and hobbies.
5128	1	A gym is a good place for sports.	the gym is a good place to eat.
5129	1	People like soaking in hot springs for the medicinal benefits.	People like soaking in mayonnaise for the medicinal benefits.
5130	0	He went to the grocery store to buy a red car	He went to the grocery store to buy Apples
5131	0	Wade stuck the cigarette between his legs	Wade stuck the cigarette between his lips
5132	1	The bird flew to the top of the oak tree	The pig flew to the top of the oak tree
5133	1	The table is so dirty, so he wipes it	The table is so clean, so he wipes it
5134	0	She will give birth after 2 months of pregnancy	She will give birth after 9 months of pregnancy
5135	1	He ate an apple	He ate a mobile phone
5136	1	I put a hat on my head	I put a dog on my head
5138	1	each female will lay just one egg in April	each male will lay just one egg in April
5139	1	I looked at the menu before I ordered	I looked at the menu after I ordered
5140	0	She ate some rocks for lunch.	She ate some chocolate cake for lunch.
5141	1	Stars are visible at night	Sun are visible at night
5142	1	Mr.Smith taught English at a school.	Mr.Smith taught English at a toilet.
5143	0	Mark answered his banana.	Mark answered his phone.
5144	1	If you play chess it is not a lunch break but you are doing something.	Playing chess is like being on a lunch break doing nothing.
5146	1	He scraped the mud off his boots before getting into the room.	He licked the mud off his boots before getting into the room.
5147	0	Jerry likes to have bread with soy sauce for breakfast	Jerry likes to have bread with butter for breakfast.
5149	1	The people are shouting	The people are quietly shouting
5150	0	We can ignore the frustration education.	Frustration education should be Strengthened.
5151	1	Parkour man walking on the wall	Parkour man walking on the pool
5152	0	Don't get too close to the ant, it may eat you	Don't get too close to the lion, it may eat you
5153	1	You can find an organ in the church.	You can find an organ in the briefcase.
5154	1	Formal reprimand is the most popular form of official reprisal	informal reprimand is the most popular form of official reprisal
5156	0	We must violate the statute of this country.	We must obey the statute of this country.
5157	0	The bird flew south for spring break.	The bird flew south for the winter.
5158	1	Shaun needed to learn more math for his programming job	Shaun needed to learn more dancing for his programming job
5159	0	Dragonflies are attracting the opposite sex.	Dragonflies are laying eggs.
5160	0	The driver exceeded sound speed with his motor cycle	The pilot exceeded sound speed with his plane
5161	1	We have to wait until the bananas turn from green to yellow to eat them.	We have to wait until the steaks turn from green to yellow to eat them.
5162	0	You might as well throw your monkey away as spend it in gambling.	You might as well throw your money away as spend it in gambling.
5163	0	The sea is so red, as I saw in the beach	The sea is so blue, as I saw in the beach
5164	0	I planned a trip in the cycle for the england country to this summer	I planned a trip in the flight for the england country to this summer
5165	0	He zipped up his hamster.	He zipped up his jacket.
5166	1	Refrigerators can freeze.	Air conditioners can freeze.
5167	0	Stan likes to make lakes in the kitchen.	Stan likes to make pasta in the kitchen.
5168	1	You are likely to find seahorse in ocean	You are likely to find horse in ocean
5169	1	pilots who fly planes need to be examined strictly	Bicycle drivers need to be examined strictly
5170	0	birds can breathe in the water	fish can breathe in the water
5171	1	Man cannot be born again	Man can be born again
5172	1	A person eats tomatoes	A person eats mountains
5173	0	He took the hot air balloon to get to work	He took the bus to get to work
5174	0	An activity some colours can do is make love.	An activity someone can do is make love.
5175	1	Highlighters can have different colors.	Highlighters can only be yellow.
5176	0	He ate an rotten potato.	He ate a potato.
5177	0	He put the earrings in his eyes	He put the earrings on his ears
5178	1	Drivers should not drive over the speed limit.	Drivers should drive over the speed limit.
5179	1	The soldier was mentally scared	The soldier was physically spongy
5180	1	Flounder is a type of fish.	Cheddar is a type of fish.
5181	0	Mom cooks soup with a knife	Mom cooks soup with a fork
5183	1	I often fly to different locations.	I often fly to the moon.
5184	1	doctor treat the illness of patient	police  treat the illness of patient
5185	1	the lights were installed in the plane for a safe landing	the lights were installed in a meeting for a safe landing
5188	0	I will be at the club tomorrow for my antenatal.	I will be at the hospital tomorrow for my antenatal.
5189	1	People don't need to bring cash with them if they have credit card with them	People don't need to bring glasses with them if they have credit card with them
5190	1	Pesto sauce is green because it contains basil.	Pesto sauce is red because it contains basil.
5191	0	His house got flooded when the lightning stuck during thunderstorm	His house burned down when the lightning stuck during thunderstorm
5192	1	There are lions, elephants and tigers in the zoo.	There are lions, elephants and tigers in the park.
5193	0	put stones inside the washing machine	Put clothes inside the washing machine
5194	0	Excessive obesity is good for your health.	Excessive obesity is bad for your health.
5196	0	The doctor listened to the heartbeat with a remote control.	The doctor listens to the heartbeat with a stethoscope.
5197	1	You are likely to meet a car accident on the road	You are likely to meet a car accident inside home
5198	1	Water is for drinking.	Mud is for drinking.
5199	0	He walked on the lake.	He walked on the road.
5201	0	Pluto is the only human inhabitable planet.	Earth is the only human inhabitable planet.
5202	0	He was sleepy, so he picked up his cell phone and went back online	He was sleepy, so he put down his phone and got ready for bed
5203	1	A wheel is a round object	A wheel is a square object
5204	0	Everybody stayed up late to see the stones tonight.	Everybody stayed up late to see the stars tonight.
5205	1	He walked the dog.	He walked the shark.
5206	0	A tv  can be for driving outside	A tv is for watching shows
5207	1	Dead people cannot become alive	Living people cannot die
5208	0	Basketball is one of my favorite instruments.	The piano is one of my favorite instruments.
5209	0	He kept a table on a book	He kept a book on a table
5211	1	"When people say ""Cheers"", you should drink all the spirit"	"When people say ""Cheers"", you should drink all the water"
5212	0	Cindy is really tired so she decides to stay up late	Cindy is really tired so she decides to go to bed earlier
5213	1	your advice has helped me get along well with my classmates	your advice has helped me get along well with my pencils
5214	1	The tree swayed in the wind	The tree ran in the wind
5215	0	I will be younger in ten years	I will be older in ten years
5216	0	My car is a sphere	Jupiter is a sphere
5217	1	The earth is round.	The earth is flat.
5219	0	Teeth are the most vulnerable organs in the human body.	Teeth are hard organs in the human body.
5220	0	Boiling water is cold	Boiling water is hot
5221	0	people jump from building to avoid stairs	people use lift  in a building to avoid stairs
5222	1	Minors are not allowed to buy cigarettes	Minors can buy cigarettes
5224	0	The tire went fat.	The tire went flat.
5225	0	doctors are treating him with the poison	doctors are treating him with the drug
5226	1	She rode her bike to school.	She rode her bike to the moon.
5227	1	she wants to eat some food because she is hungry	she wants to eat some food because she is full
5228	1	Peanuts are edible	Peanuts are not edible
5229	0	I sleep on the table every night	I sleep on the bed every night
5230	0	Necklaces are articles of clothing.	Shoes are articles of clothing.
5231	1	Listening to music is a great way to relax.	Writing papers is a great way to relax.
5232	1	The birds each handed over a feather.	The birds each handed over a father.
5233	0	He watched a leopard race a runner.	He watched an athlete race a runner.
5234	0	The water froze on the stove.	The water on the stove is boiling.
5235	0	He took ice cream for fever	He took medicine for fever
5236	1	homeless people are pitiful	homeless people are enviable
5237	0	I eat the sun today	I eat two pancakes today
5238	0	Books record what happens every day.	Newspapers record what happens every day.
5239	0	A refrigerator freezer is for making ice tubes.	A refrigerator freezer is for making ice cubes.
5241	1	he took the picture with his camera	he took the picture with the calculator
5242	1	It's cold since it's snowing.	It's hot since it's snowing.
5243	0	Children enter an office building to see animals	Children go to the zoo to see animals.
5244	0	Achilles tendon fracture can be strenuous exercise	Achilles tendon fracture can not do strenuous exercise
5245	0	She wrote a poem with a hammer	She wrote a poem with a pen
5246	1	He drove his car to work	He drove his couch to work
5247	0	When you are sick you go to a lawyer	When you are sick you go to a doctor
5248	0	He explained detailed steps on the sky to all the students	He explained detailed steps on the white board to all the students
5249	0	The baby drove all the way to Arkansas.	The man drove all the way to Arkansas.
5250	1	He looked up the address for the restaurant in the phone book.	He looked up the name of the president in the phone book.
5251	1	Jeff ran a mile today	Jeff ran 100,000 miles today
5252	0	The couple enjoyed their sex in the bus	The couple enjoyed their sex in the hotel
5253	1	the street dogs were chasing the pet cat	the pet cat was chasing the street dogs
5254	0	there are many kinds of sun	there are many kinds of books
5255	0	If you want to eat, you should fly a kite	If you want to eat, you should buy food
5256	1	He wanted to rest because he was very tired.	He wanted to rest because he was very hungry.
5258	0	He needs to play hard to pass in the examination	He needs to study hard to pass in the examination
5259	0	Prick a hole in the paper with a thread.	Prick a hole in the paper with a pin.
5260	0	The harbor is in the desert	The harbor is near to the sea
